Date,Zipcode,OneBR,TwoBR,ThreeBR,FourBR
2021-09-30,93923,1002145,1135842,1594627,2126352
2021-09-30,93940,451501,684782,826760,1113026
2021-09-30,93950,744430,836415,971552,1242905
2021-09-30,94005,840709,902159,1064329,1594834
2021-09-30,94010,863945,1504996,2319496,3385340
2021-09-30,94014,693477,938813,975112,1189498
2021-09-30,94019,855766,892985,1259849,1406638
2021-09-30,94022,1149251,2048262,3165645,3803803
2021-09-30,94024,2820433,2587110,2807412,3101696
2021-09-30,94025,1075129,1665877,2191103,3555490
2021-09-30,94037,956418,985439,1174282,1307779
2021-09-30,94038,969393,987220,1173227,1352521
2021-09-30,94040,690189,1087333,2150385,2620196
2021-09-30,94041,1442875,1654612,1841071,2383156
2021-09-30,94043,621212,1112197,1518676,1783651
2021-09-30,94044,823245,864173,1075446,1261776
2021-09-30,94061,955842,1215406,1607212,2018652
2021-09-30,94062,1328261,1494474,1921746,2665412
2021-09-30,94063,1016998,1098410,1256831,1463177
2021-09-30,94065,773461,1183930,1580983,2068762
2021-09-30,94066,531183,865282,1211350,1386308
2021-09-30,94070,793510,1412210,1846376,2299259
2021-09-30,94080,640688,886514,1063070,1272192
2021-09-30,94085,660403,986362,1238975,1395869
2021-09-30,94086,659368,1137357,1511627,1778639
2021-09-30,94107,970216,1402863,1728677,2547040
2021-09-30,94109,871929,1441489,2133544,4302489
2021-09-30,94110,1089818,1448946,1742312,2075522
2021-09-30,94112,983537,1077174,1215560,1310778
2021-09-30,94114,1071664,1652715,2238374,3108481
2021-09-30,94115,978086,1407341,2025960,4126326
2021-09-30,94116,1233098,1342966,1495979,1796621
2021-09-30,94117,933811,1488361,1880571,3004899
2021-09-30,94118,943165,1442448,2173092,2935625
2021-09-30,94121,962483,1380887,1691462,2201727
2021-09-30,94122,1203623,1393885,1547876,1691509
2021-09-30,94123,1086914,1771738,3127328,4975594
2021-09-30,94124,636650,913522,1029372,1154995
2021-09-30,94127,1445805,1477778,1761058,2201460
2021-09-30,94131,740554,1488028,1819905,2321633
2021-09-30,94132,715080,1076962,1429835,1704236
2021-09-30,94133,924587,1437520,2646547,4469724
2021-09-30,94134,751955,928833,1096386,1255442
2021-09-30,94301,1979207,2544037,3330826,4414924
2021-09-30,94306,1292797,2094017,2564752,2998532
2021-09-30,94401,640295,1048205,1205012,1452820
2021-09-30,94402,780663,1367843,1903056,2237755
2021-09-30,94403,682064,1277984,1573917,1889063
2021-09-30,94404,793430,1122577,1483068,1871793
2021-09-30,94501,475185,867206,1121922,1269227
2021-09-30,94515,910624,769151,957023,1770384
2021-09-30,94536,429696,634889,995694,1202220
2021-09-30,94541,485804,561490,662535,789039
2021-09-30,94546,467902,618006,805186,928970
2021-09-30,94552,760101,700932,920394,1070053
2021-09-30,94558,481316,561933,670829,810012
2021-09-30,94559,584629,615982,665503,869504
2021-09-30,94577,417796,604654,684927,808674
2021-09-30,94578,369775,579311,666739,768760
2021-09-30,94579,648401,586617,671139,781631
2021-09-30,94580,560313,578031,652826,712832
2021-09-30,94586,692525,752310,1251658,1637920
2021-09-30,94602,654650,865628,1114466,1277779
2021-09-30,94608,546084,808098,899981,1011952
2021-09-30,94609,635769,1036980,1153897,1246892
2021-09-30,94610,516587,835879,1537946,1863424
2021-09-30,94611,536963,1049198,1314704,1692361
2021-09-30,94612,626349,871228,852094,846510
2021-09-30,94702,822077,982163,1101738,1253723
2021-09-30,94703,727032,1071115,1281851,1395406
2021-09-30,94705,740615,1205810,1631501,1994115
2021-09-30,94707,906762,1243105,1472997,1817527
2021-09-30,94708,934940,1203572,1403713,1679301
2021-09-30,94710,851831,920773,1088787,1212844
2021-09-30,94901,676164,812978,1096294,1477980
2021-09-30,94903,402091,612262,953370,1180067
2021-09-30,94904,618385,824991,1639525,2173111
2021-09-30,94925,994753,1046430,1383784,1707569
2021-09-30,94930,752064,817586,993517,1198729
2021-09-30,94931,329872,399784,599826,674881
2021-09-30,94941,765550,1159318,1506055,2018295
2021-09-30,94945,364894,639856,795002,980555
2021-09-30,94947,508649,512517,760756,984720
2021-09-30,94951,800601,837495,998870,1202315
2021-09-30,94952,629619,710768,840434,1040027
2021-09-30,94960,829008,894540,1178129,1485543
2021-09-30,94965,699536,1124565,1602964,2363244
2021-09-30,95003,619598,769796,988149,1260669
2021-09-30,95005,538066,649702,787266,929152
2021-09-30,95008,565457,869597,1282171,1467573
2021-09-30,95010,634302,686315,1034461,1183499
2021-09-30,95014,864005,1222380,1865063,2356277
2021-09-30,95018,495127,631229,786316,940912
2021-09-30,95020,460822,584167,693517,804671
2021-09-30,95032,667339,1130238,1538955,2128181
2021-09-30,95037,453888,652674,785776,1009870
2021-09-30,95051,518583,788564,1301410,1555320
2021-09-30,95054,704471,871152,1215979,1330565
2021-09-30,95060,648374,818363,1066521,1358194
2021-09-30,95062,788282,849233,966922,1196833
2021-09-30,95065,787232,799783,922471,1154807
2021-09-30,95066,520037,640424,936741,1200724
2021-09-30,95070,922671,1398642,2153409,2676253
2021-09-30,95073,767526,820899,932346,1212768
2021-09-30,95076,525443,503124,623718,692477
2021-09-30,95110,610916,771312,874038,919955
2021-09-30,95112,678338,769102,872920,995518
2021-09-30,95117,631600,817690,1234886,1455880
2021-09-30,95118,498583,607510,1067111,1176933
2021-09-30,95123,481158,535564,919178,952971
2021-09-30,95124,578597,802857,1213323,1326100
2021-09-30,95125,736347,1025285,1294545,1527270
2021-09-30,95126,715135,898131,1143318,1498537
2021-09-30,95127,393793,648330,723955,919029
2021-09-30,95128,707696,920988,1123373,1347028
2021-09-30,95131,531926,753970,1023888,1119855
2021-09-30,95136,553069,670292,893319,992887
2021-09-30,95148,627785,669112,890497,1056612
2021-09-30,95401,277588,451158,533483,580171
2021-09-30,95404,470249,522260,653324,866367
2021-09-30,95405,350193,483000,609168,751667
2021-09-30,95407,505905,454870,521560,583045
2021-09-30,95409,374588,585368,698399,832951
2021-09-30,95421,464282,513980,651927,820042
2021-09-30,95425,472564,530961,550312,636630
2021-09-30,95436,389680,490984,689977,902091
2021-09-30,95439,602607,677086,806674,993294
2021-09-30,95442,815911,727310,1062097,1644676
2021-09-30,95446,384127,427942,530777,630291
2021-09-30,95448,655427,683340,884812,1202273
2021-09-30,95452,609325,688465,1098106,1781953
2021-09-30,95472,734376,761262,886734,1046925
2021-09-30,95476,557451,623848,880548,1354499
2021-09-30,95497,571205,808099,1036014,1242850
2021-09-30,95603,332645,378901,471975,609430
2021-09-30,95610,297989,293947,366597,405203
2021-09-30,95616,415778,490686,650382,820280
2021-09-30,95618,437197,410091,600181,822404
2021-09-30,95619,285463,284573,351462,429819
2021-09-30,95628,184809,308045,414247,563124
2021-09-30,95630,234718,380880,509702,626431
2021-09-30,95648,373128,527257,437761,499559
2021-09-30,95650,477696,409986,554853,806876
2021-09-30,95658,449436,528024,664162,792585
2021-09-30,95663,462696,499384,649003,761880
2021-09-30,95664,411574,427654,521511,704032
2021-09-30,95672,476713,442926,520696,692592
2021-09-30,95678,255757,312696,399095,499217
2021-09-30,95682,327251,335580,478950,593763
2021-09-30,95695,300554,323309,377526,454714
2021-09-30,95703,307559,374883,481072,593314
2021-09-30,95709,268157,301547,410843,544302
2021-09-30,95722,309225,391475,518149,668337
2021-09-30,95726,228255,274161,339714,421942
2021-09-30,95818,437369,516919,660005,850637
2021-09-30,95819,493968,544701,600819,820631
2021-09-30,95821,158519,298925,374484,436209
2021-09-30,95822,283880,311791,309916,370840
2021-09-30,95825,159968,283529,370326,405434
2021-09-30,96150,333282,352151,459375,648375
2021-09-30,96161,356361,463598,633378,1045537
2021-10-31,90004,650751,948088,1245006,2060312
2021-10-31,90007,549702,636947,719951,809737
2021-10-31,90012,506030,636480,748963,831854
2021-10-31,90016,511596,723892,846546,927814
2021-10-31,90018,578759,724963,778614,839335
2021-10-31,90019,795927,1025280,1131626,1309545
2021-10-31,90020,390776,598127,830301,2868031
2021-10-31,90022,421573,451228,495350,537185
2021-10-31,90023,423941,442874,468159,502574
2021-10-31,90024,645800,988348,2341798,3151221
2021-10-31,90025,610717,911269,1248097,2074649
2021-10-31,90026,768627,901483,1031158,1205227
2021-10-31,90027,606370,999470,1460201,2246153
2021-10-31,90028,739928,836021,1251643,1509841
2021-10-31,90029,759802,953373,1070636,1177668
2021-10-31,90031,547582,621708,705215,739211
2021-10-31,90032,505873,592939,656768,719472
2021-10-31,90033,473403,488923,529286,577137
2021-10-31,90034,565178,1107244,1398237,1833341
2021-10-31,90038,793399,830939,1202478,1619406
2021-10-31,90039,762780,927735,1084375,1220846
2021-10-31,90040,387826,427442,480386,538546
2021-10-31,90041,688443,789271,925134,1093894
2021-10-31,90042,623808,717754,846019,977549
2021-10-31,90043,469658,620910,729985,868837
2021-10-31,90044,418776,442846,477833,524055
2021-10-31,90045,433523,950644,1201652,1426818
2021-10-31,90046,600783,1024648,1741037,2578195
2021-10-31,90048,594767,1212113,1977541,2349102
2021-10-31,90049,647052,1111625,2454593,3240007
2021-10-31,90056,632347,739007,1204998,1404830
2021-10-31,90057,376564,600099,874312,972280
2021-10-31,90061,383963,399479,440472,483942
2021-10-31,90062,542483,577833,617768,641997
2021-10-31,90063,407267,452412,530288,565945
2021-10-31,90064,753744,1233985,1610704,2143154
2021-10-31,90065,674604,745930,886140,1003934
2021-10-31,90066,571907,1301321,1508012,1805058
2021-10-31,90068,682119,994549,1530139,2127801
2021-10-31,90069,641722,939374,2475760,3968183
2021-10-31,90077,992199,1221351,1851287,2562845
2021-10-31,90201,394825,420317,477045,527804
2021-10-31,90211,841717,1085523,2245108,2476857
2021-10-31,90212,847325,1384049,2562586,3305207
2021-10-31,90230,466276,679203,1225648,1471977
2021-10-31,90232,1068348,1384202,1516479,1693435
2021-10-31,90240,457495,494414,606628,712468
2021-10-31,90242,372268,479809,550987,610723
2021-10-31,90245,825329,948772,1303908,1620591
2021-10-31,90247,366554,471795,560163,622800
2021-10-31,90250,552389,613041,657912,744537
2021-10-31,90254,977638,1240282,1613702,2382708
2021-10-31,90255,362166,413095,470351,502896
2021-10-31,90260,370135,545956,662508,702400
2021-10-31,90265,1160637,1461766,2859567,3743041
2021-10-31,90266,2193919,2015516,2194059,2612871
2021-10-31,90270,376504,403764,465525,529950
2021-10-31,90272,805018,1785789,2763213,3418255
2021-10-31,90275,444015,778600,1192568,1426307
2021-10-31,90277,686977,954643,1300543,1609871
2021-10-31,90278,457242,794256,984777,1194652
2021-10-31,90291,1695496,1807516,2095247,2618296
2021-10-31,90292,883354,1100664,1601667,2980905
2021-10-31,90304,490484,519842,568161,642613
2021-10-31,90305,520456,556740,633542,727431
2021-10-31,90401,798587,1366733,2214098,3182906
2021-10-31,90402,1008958,2359774,3517831,4300110
2021-10-31,90403,729921,1252029,1882680,3050232
2021-10-31,90404,627164,1066394,1234758,1686799
2021-10-31,90405,684680,1465196,2046589,2351272
2021-10-31,90501,402830,615831,709252,844753
2021-10-31,90502,301484,390240,570518,635028
2021-10-31,90503,466358,635391,882299,1043219
2021-10-31,90505,458864,584057,927756,1124330
2021-10-31,90601,335757,464567,583252,684358
2021-10-31,90605,462464,476449,520591,585555
2021-10-31,90606,442665,460297,502754,539564
2021-10-31,90620,568465,541405,599966,634562
2021-10-31,90621,482827,505579,593429,736999
2021-10-31,90630,401472,482770,649947,772176
2021-10-31,90638,315596,431642,586010,628591
2021-10-31,90660,411729,452408,498596,549466
2021-10-31,90701,362660,438458,582733,693738
2021-10-31,90706,431440,472694,538456,613040
2021-10-31,90710,379450,429740,592368,683098
2021-10-31,90715,353538,417951,548763,638984
2021-10-31,90717,507383,578999,684107,837962
2021-10-31,90723,291135,384434,483599,541520
2021-10-31,90731,486210,540921,659168,719995
2021-10-31,90732,339239,521290,787528,867694
2021-10-31,90744,365136,421669,482925,535385
2021-10-31,90755,339220,450509,642296,912830
2021-10-31,90802,337225,486802,792013,761890
2021-10-31,90803,445553,820925,1153832,1355750
2021-10-31,90804,333989,467885,634310,817269
2021-10-31,90805,357685,446112,497830,541710
2021-10-31,90806,369227,522304,566621,624828
2021-10-31,90808,451238,599904,688280,767493
2021-10-31,90814,359284,604801,980322,1146609
2021-10-31,91001,632594,724831,863504,1197435
2021-10-31,91006,745802,657312,860688,1229526
2021-10-31,91007,557944,643539,935491,1313917
2021-10-31,91010,462494,466045,540384,660433
2021-10-31,91011,718790,997839,1297766,1842521
2021-10-31,91016,590464,647900,732717,857613
2021-10-31,91020,606106,704063,760089,1034609
2021-10-31,91024,595398,742076,1036376,1367355
2021-10-31,91030,579665,764124,1120606,1533450
2021-10-31,91040,492665,553545,640252,797637
2021-10-31,91042,474057,544898,695879,832261
2021-10-31,91101,479148,626226,761535,1081270
2021-10-31,91103,608147,666768,794445,1183963
2021-10-31,91104,606328,734675,878919,1061260
2021-10-31,91105,612674,862739,1239300,1982921
2021-10-31,91106,438765,618342,925039,1978294
2021-10-31,91107,468621,722970,934067,1306452
2021-10-31,91201,638993,755842,935415,1137072
2021-10-31,91202,409549,636005,963030,1353101
2021-10-31,91204,477115,580603,727172,863426
2021-10-31,91205,409522,689365,774096,977975
2021-10-31,91206,411925,568336,1000034,1358716
2021-10-31,91207,401562,783467,1074199,1406792
2021-10-31,91214,503421,708182,877505,1113765
2021-10-31,91302,432418,534831,980242,1358249
2021-10-31,91304,235952,333956,609299,749728
2021-10-31,91311,385101,425066,601271,748348
2021-10-31,91316,294350,514280,757362,1110805
2021-10-31,91321,243316,338626,531764,660099
2021-10-31,91324,568170,466996,598047,706636
2021-10-31,91325,558085,468650,626649,821409
2021-10-31,91331,351625,428100,499899,520361
2021-10-31,91335,302170,481607,560776,606759
2021-10-31,91342,424053,413826,533400,581281
2021-10-31,91344,554282,503919,630636,712523
2021-10-31,91345,451026,480652,554939,578177
2021-10-31,91355,321941,411489,577040,656440
2021-10-31,91356,293171,427477,738609,1281529
2021-10-31,91362,330063,438476,702098,924670
2021-10-31,91364,654139,698062,844369,1065441
2021-10-31,91367,340946,466755,759145,927511
2021-10-31,91401,489612,674636,806999,967705
2021-10-31,91403,412578,622644,1236926,1702434
2021-10-31,91405,389074,437279,620221,676751
2021-10-31,91411,393222,512333,796672,917698
2021-10-31,91423,436763,658774,1193281,1577687
2021-10-31,91501,575667,602311,908308,1264247
2021-10-31,91502,480964,597391,800503,930882
2021-10-31,91504,504111,578998,868571,1035108
2021-10-31,91505,588639,738236,844501,982116
2021-10-31,91506,651694,766816,878076,1026566
2021-10-31,91602,433141,646485,1098779,1688501
2021-10-31,91604,538190,802389,1309604,2006899
2021-10-31,91605,315090,523571,589737,639013
2021-10-31,91606,351414,621031,678200,766979
2021-10-31,91607,379061,645893,939562,1202068
2021-10-31,91702,328049,401231,477427,541096
2021-10-31,91706,372566,407501,474156,541400
2021-10-31,91709,393540,412386,583777,755613
2021-10-31,91722,331912,427086,502928,533175
2021-10-31,91724,310548,381282,574943,654868
2021-10-31,91731,418408,458852,514055,604719
2021-10-31,91732,405965,459341,485760,581773
2021-10-31,91733,422788,465151,490811,561535
2021-10-31,91741,445559,512241,673587,825614
2021-10-31,91746,467905,466478,487391,506355
2021-10-31,91748,568369,314349,584637,732465
2021-10-31,91750,290352,411056,612013,723356
2021-10-31,91754,344297,565260,683127,829493
2021-10-31,91755,414598,525500,636892,731636
2021-10-31,91762,225939,336418,446539,495965
2021-10-31,91763,334300,380166,446327,461449
2021-10-31,91765,265026,377479,620114,769818
2021-10-31,91770,497647,552890,606959,724191
2021-10-31,91773,454369,445162,578527,716434
2021-10-31,91775,693278,774855,849008,1036760
2021-10-31,91776,535975,624692,693847,809952
2021-10-31,91780,650343,691648,733244,850191
2021-10-31,91786,373656,385995,481879,549690
2021-10-31,91790,406794,483051,546604,601166
2021-10-31,91791,315470,457302,597357,724740
2021-10-31,91801,452621,609251,691588,827216
2021-10-31,91803,522193,633911,698303,783789
2021-10-31,91906,273067,288969,335257,342236
2021-10-31,91913,274815,371487,518752,618008
2021-10-31,91935,372196,427947,597378,774527
2021-10-31,91941,282041,465790,622838,727094
2021-10-31,91942,263984,406364,559995,625396
2021-10-31,91945,328493,417654,484175,520770
2021-10-31,91977,311977,357562,473594,534976
2021-10-31,92008,525676,696763,868687,942579
2021-10-31,92009,400986,501475,795476,1070674
2021-10-31,92014,708464,1169567,1763183,2076643
2021-10-31,92024,604198,766442,1018525,1247028
2021-10-31,92025,289688,392820,533431,721946
2021-10-31,92028,371437,446372,567983,689117
2021-10-31,92037,443117,799034,1721406,2199566
2021-10-31,92040,212529,369040,519059,580906
2021-10-31,92054,542837,727996,695199,775180
2021-10-31,92057,252848,343817,503220,605339
2021-10-31,92065,374698,389850,515640,608831
2021-10-31,92070,346535,397942,524580,635173
2021-10-31,92071,273734,342907,518651,569478
2021-10-31,92075,741038,1093552,1477046,1791240
2021-10-31,92078,352743,466355,580182,789131
2021-10-31,92081,296076,472241,558915,655592
2021-10-31,92082,362849,476249,575478,728137
2021-10-31,92084,415773,435966,561886,659548
2021-10-31,92091,821724,855760,1212157,2383955
