Date,Zipcode,OneBR,TwoBR,ThreeBR,FourBR
2024-05-31,95409,407399,612192,737736,874906
2024-05-31,95421,482968,526712,634917,808007
2024-05-31,95425,493845,543262,565071,668574
2024-05-31,95436,438634,539682,737463,943740
2024-05-31,95439,702862,785027,908354,1095501
2024-05-31,95442,1016246,881127,1195396,1764929
2024-05-31,95446,397307,444256,543278,633505
2024-05-31,95448,712246,725194,925621,1257918
2024-05-31,95452,740339,803389,1170280,1864033
2024-05-31,95472,790922,813260,929028,1113219
2024-05-31,95476,685882,735912,984621,1498790
2024-05-31,95497,611761,831012,1087055,1319335
2024-05-31,95603,335623,396153,500051,639044
2024-05-31,95610,347236,332441,403390,444573
2024-05-31,95616,460366,528232,684642,856569
2024-05-31,95618,459414,440285,627641,863520
2024-05-31,95619,289260,298623,354116,429253
2024-05-31,95628,196607,331476,441514,592139
2024-05-31,95630,254493,415463,535835,656260
2024-05-31,95648,389389,540085,455717,517195
2024-05-31,95650,536993,471260,620861,882584
2024-05-31,95658,467490,569346,714797,882422
2024-05-31,95663,511520,556269,710599,852939
2024-05-31,95664,424369,449991,553841,751483
2024-05-31,95672,469238,451621,519179,703725
2024-05-31,95678,269811,328742,411062,513552
2024-05-31,95682,334502,340746,492808,607953
2024-05-31,95695,323549,343811,395763,474917
2024-05-31,95703,360811,404301,498224,612434
2024-05-31,95709,268579,306624,410722,542480
2024-05-31,95722,350610,426896,536369,693675
2024-05-31,95726,219499,279587,339489,414734
2024-05-31,95818,523504,583405,761947,958570
2024-05-31,95819,544375,588098,665913,913200
2024-05-31,95821,171230,323439,403188,466355
2024-05-31,95822,314113,337358,339725,401731
2024-05-31,95825,175424,302089,387191,425978
2024-05-31,96150,336758,364241,474411,663145
2024-05-31,96161,415137,520714,697566,1088253
2024-06-30,90004,752640,1051206,1426019,2284468
2024-06-30,90007,644340,747706,847702,964373
2024-06-30,90012,525049,670279,775348,860199
2024-06-30,90016,549851,776217,930213,997434
2024-06-30,90018,615578,779120,835234,909259
2024-06-30,90019,966792,1138099,1321728,1467302
2024-06-30,90020,448893,668759,907466,3130167
2024-06-30,90022,480457,513301,568468,611978
2024-06-30,90023,465140,488027,536784,578139
2024-06-30,90024,719370,1068208,2502517,3440894
2024-06-30,90025,671802,980636,1333076,2243653
2024-06-30,90026,931903,1066762,1246026,1429987
2024-06-30,90027,1436251,1864678,2393734,3273847
2024-06-30,90028,816910,910862,1345281,1588455
2024-06-30,90029,876317,1025526,1131154,1284945
2024-06-30,90031,622329,688742,778385,806021
2024-06-30,90032,578798,643723,718305,782555
2024-06-30,90033,516715,530142,571589,621767
2024-06-30,90034,735469,1283261,1617528,2146767
2024-06-30,90038,902043,962516,1332396,1713960
2024-06-30,90039,816410,1007180,1188195,1329493
2024-06-30,90040,436612,480450,533965,597952
2024-06-30,90041,735526,837433,975291,1151044
2024-06-30,90042,662818,776932,903004,1034611
2024-06-30,90043,547829,704464,822955,966452
2024-06-30,90044,550405,561797,604962,639882
2024-06-30,90045,466858,1010701,1285974,1470574
2024-06-30,90046,757956,1226994,1999047,2860875
2024-06-30,90048,718177,1415688,2179465,2584099
2024-06-30,90049,817278,1274550,2772505,3538944
2024-06-30,90056,820136,916746,1380528,1616921
2024-06-30,90057,458456,685448,974482,1072176
2024-06-30,90061,414646,437299,486280,523840
2024-06-30,90062,555967,590455,644991,674145
2024-06-30,90063,479938,512262,577519,609613
2024-06-30,90064,996176,1484015,1944950,2562646
2024-06-30,90065,725922,778697,919475,1033816
2024-06-30,90066,641072,1408105,1627873,1939270
2024-06-30,90068,947432,1303299,1865826,2535972
2024-06-30,90069,1120678,1461322,3139502,4642664
2024-06-30,90077,1117321,1361235,2044699,2818832
2024-06-30,90201,455615,474434,526854,574322
2024-06-30,90211,1498513,1750867,3090871,3315430
2024-06-30,90212,1043966,1563392,2946666,3670526
2024-06-30,90230,509728,732703,1292182,1544588
2024-06-30,90232,1251664,1492179,1651103,1802542
2024-06-30,90240,526317,538484,661436,769736
2024-06-30,90242,416706,523165,603032,666831
2024-06-30,90245,1118488,1197095,1563509,1859231
2024-06-30,90247,398250,506706,595156,652661
2024-06-30,90250,568880,642603,693366,776501
2024-06-30,90254,1257813,1507636,1877044,2661441
2024-06-30,90255,409896,454645,512018,536595
2024-06-30,90260,400201,577994,701469,731582
2024-06-30,90265,1304344,1608597,3060643,3885388
2024-06-30,90266,2302567,2232398,2415672,2830856
2024-06-30,90270,424179,448486,505170,570448
2024-06-30,90272,874947,1947736,2969329,3672335
2024-06-30,90275,502422,840222,1266587,1475543
2024-06-30,90277,750529,1007292,1374284,1687302
2024-06-30,90278,490216,835330,1042748,1263166
2024-06-30,90291,1881825,2028604,2317776,2892121
2024-06-30,90292,983364,1221409,1774517,3174490
2024-06-30,90304,554912,597251,654878,705827
2024-06-30,90305,594659,633880,694285,788967
2024-06-30,90401,1220077,1659753,2580991,3396492
2024-06-30,90402,1044257,2625660,3840166,4604740
2024-06-30,90403,739858,1353681,2021628,3204611
2024-06-30,90404,671031,1127057,1347976,1733233
2024-06-30,90405,781358,1608834,2230192,2588281
2024-06-30,90501,425983,639466,748369,882701
2024-06-30,90502,315800,408113,594636,668858
2024-06-30,90503,477947,657325,910858,1086198
2024-06-30,90505,490880,607787,961518,1161610
2024-06-30,90601,351769,491023,614732,719029
2024-06-30,90605,497380,511105,556392,625546
2024-06-30,90606,489496,493814,541303,579576
2024-06-30,90620,590486,561311,627585,659619
2024-06-30,90621,508883,530561,612828,758610
2024-06-30,90630,418411,507366,684987,803532
2024-06-30,90638,340420,446039,610273,651777
2024-06-30,90660,443415,478671,530393,580584
2024-06-30,90701,435822,497348,663717,765823
2024-06-30,90706,520947,540316,608766,686071
2024-06-30,90710,405198,452651,632330,732943
2024-06-30,90715,417059,477627,629321,709778
2024-06-30,90717,593263,661319,779678,931094
2024-06-30,90723,330521,436371,532711,595382
2024-06-30,90731,500819,572774,688852,750744
2024-06-30,90732,365373,552103,814515,903367
2024-06-30,90744,423928,481634,532976,583122
2024-06-30,90755,358930,471695,664491,946012
2024-06-30,90802,356985,507455,802350,790093
2024-06-30,90803,511585,889196,1213358,1424329
2024-06-30,90804,366161,500460,675369,844497
2024-06-30,90805,538301,620288,670270,725775
2024-06-30,90806,439947,594516,649647,704868
2024-06-30,90808,484095,621542,715972,789714
2024-06-30,90814,389189,637481,1012882,1196065
2024-06-30,91001,673198,782518,933299,1264440
2024-06-30,91006,805103,697552,916938,1293916
2024-06-30,91007,620336,703489,989696,1402179
2024-06-30,91010,513815,519123,588296,704782
2024-06-30,91011,960953,1260626,1609654,2164523
2024-06-30,91016,659556,690231,776403,897595
2024-06-30,91020,706763,788850,855565,1163850
2024-06-30,91024,673466,799054,1099552,1422212
2024-06-30,91030,629127,849341,1246972,1694695
2024-06-30,91040,543148,602251,694904,847971
2024-06-30,91042,517013,599998,755949,900222
2024-06-30,91101,503294,660159,818000,1131241
2024-06-30,91103,633618,731996,861009,1257969
2024-06-30,91104,656455,780000,943573,1134190
2024-06-30,91105,664448,954412,1378509,2160696
2024-06-30,91106,546395,737059,1046783,2224793
2024-06-30,91107,533403,793607,1018335,1442402
2024-06-30,91201,675659,792782,985267,1183527
2024-06-30,91202,443016,674283,1016210,1403115
2024-06-30,91204,502131,613310,762634,905411
2024-06-30,91205,433995,728844,812905,1022530
2024-06-30,91206,433979,601824,1057844,1422253
2024-06-30,91207,443237,841450,1148580,1479268
2024-06-30,91214,545673,771919,954570,1204471
2024-06-30,91302,473140,575344,1017986,1403367
2024-06-30,91304,282023,381494,679573,810176
2024-06-30,91311,437818,481174,672751,820690
2024-06-30,91316,326286,544701,809553,1167683
2024-06-30,91321,269007,362716,566902,696466
2024-06-30,91324,627500,527972,663409,770333
2024-06-30,91325,617836,511550,674354,879572
2024-06-30,91331,538840,623205,682543,704751
2024-06-30,91335,335414,548935,620412,662611
2024-06-30,91342,466696,453389,582590,627354
2024-06-30,91344,577521,531834,668798,755909
2024-06-30,91345,514756,527103,602195,631171
2024-06-30,91355,347165,430429,600913,679130
2024-06-30,91356,361341,507710,835563,1367677
2024-06-30,91362,347117,460838,712545,948604
2024-06-30,91364,695470,734874,893649,1103524
2024-06-30,91367,355019,486951,794397,967865
2024-06-30,91401,539824,746667,878907,1092588
2024-06-30,91403,440807,653464,1287050,1731036
2024-06-30,91405,409404,460727,671018,728888
2024-06-30,91411,418775,546894,858410,975105
2024-06-30,91423,470414,699135,1244151,1631908
2024-06-30,91501,623620,648950,976196,1352966
2024-06-30,91502,511130,635738,848221,964797
2024-06-30,91504,546869,614494,909893,1096619
2024-06-30,91505,617660,787992,887846,1039228
2024-06-30,91506,697099,821645,931739,1109559
2024-06-30,91602,467513,690978,1157790,1851108
2024-06-30,91604,609258,881879,1435682,2184817
2024-06-30,91605,491340,682527,764891,828989
2024-06-30,91606,392316,689175,739310,817652
2024-06-30,91607,443087,728295,1027336,1336143
2024-06-30,91702,381004,456092,535765,599069
2024-06-30,91706,422876,456953,526860,590406
2024-06-30,91709,413809,439970,609554,786323
2024-06-30,91722,367189,463388,550282,580513
2024-06-30,91724,330584,401753,605219,682684
2024-06-30,91731,467903,485678,539676,633725
2024-06-30,91732,447123,499818,535164,626596
2024-06-30,91733,472967,492976,527015,596582
2024-06-30,91741,478888,533402,707778,854225
2024-06-30,91746,523385,503464,533459,552281
2024-06-30,91748,584089,320993,605443,749059
2024-06-30,91750,296959,423191,636773,745337
2024-06-30,91754,364781,592511,717394,851322
2024-06-30,91755,474987,567058,679161,775095
2024-06-30,91762,236239,358431,474457,522802
2024-06-30,91763,348573,396770,460291,476575
2024-06-30,91765,282216,395633,643081,795059
2024-06-30,91770,537189,575449,638434,750152
2024-06-30,91773,482284,466856,607728,738967
2024-06-30,91775,748351,816565,919068,1087333
2024-06-30,91776,604606,673094,738507,840012
2024-06-30,91780,712294,720802,770676,882522
2024-06-30,91786,368670,395522,495309,565044
2024-06-30,91790,412025,504801,571517,621432
2024-06-30,91791,343184,485008,625029,751827
2024-06-30,91801,517356,648954,736087,855226
2024-06-30,91803,612070,712436,778180,847955
2024-06-30,91906,303253,333699,373932,383277
2024-06-30,91913,413844,501971,656286,758633
2024-06-30,91935,489945,557427,739588,911547
2024-06-30,91941,359525,549848,715804,823323
2024-06-30,91942,368592,512832,677737,750447
2024-06-30,91945,403549,508912,578711,623681
2024-06-30,91977,411828,462133,590887,658744
2024-06-30,92008,597200,781441,972222,1053748
2024-06-30,92009,473045,584612,892145,1186973
2024-06-30,92014,844953,1305080,1976878,2295812
2024-06-30,92024,651648,829336,1110482,1343535
2024-06-30,92025,386483,519351,660187,854100
2024-06-30,92028,386221,465541,595765,711813
2024-06-30,92037,543128,903268,1873432,2341873
2024-06-30,92040,235148,396012,564832,628687
2024-06-30,92054,622314,811863,801646,893019
2024-06-30,92057,321468,422330,584144,689800
2024-06-30,92065,414570,431743,572745,665933
2024-06-30,92070,400847,455889,571573,675358
2024-06-30,92071,337797,422922,610715,663170
2024-06-30,92075,808308,1202663,1614894,1966112
2024-06-30,92078,410776,546924,662798,880626
2024-06-30,92081,355900,547929,633401,727523
2024-06-30,92082,377479,500655,605736,758269
2024-06-30,92084,465303,484052,615618,714188
2024-06-30,92091,916880,958138,1345729,2524654
2024-06-30,92101,496221,760300,1044922,1465018
2024-06-30,92103,527530,748782,1113762,1559679
2024-06-30,92104,469665,729710,1001185,1145389
2024-06-30,92106,730027,939467,1257275,1633955
2024-06-30,92107,779966,937303,1234835,1713027
2024-06-30,92108,349407,492116,732629,655685
2024-06-30,92109,600053,941562,1305402,1704015
2024-06-30,92110,501753,668209,1041383,1197439
2024-06-30,92115,341933,572171,719354,782627
2024-06-30,92116,494577,776159,1049886,1318008
2024-06-30,92117,393631,606847,797126,887520
2024-06-30,92118,1939626,2036049,2386262,2786874
2024-06-30,92119,343381,420768,711836,804811
2024-06-30,92120,364995,534577,782093,896152
2024-06-30,92122,480690,642514,944108,1104662
2024-06-30,92124,438475,591223,766310,918413
2024-06-30,92126,380579,506861,744868,796317
2024-06-30,92127,428873,555170,857951,1127009
2024-06-30,92128,390508,576495,789515,947586
2024-06-30,92130,484307,683600,964479,1348014
2024-06-30,92131,326903,534355,774884,994391
2024-06-30,92211,285739,372201,490254,617983
2024-06-30,92220,202491,283118,299604,351687
2024-06-30,92234,263883,340793,443023,498890
2024-06-30,92260,294367,346656,460220,706695
2024-06-30,92262,249564,432554,667263,802128
2024-06-30,92264,324690,444968,728893,1243827
2024-06-30,92270,231226,366836,575105,919282
2024-06-30,92277,138280,145584,183871,226531
2024-06-30,92284,174553,199627,258797,337030
2024-06-30,92308,173252,230242,243603,350447
2024-06-30,92314,191333,225721,336831,456960
2024-06-30,92315,231979,288202,410507,599607
2024-06-30,92320,307276,346168,407131,462689
2024-06-30,92325,171083,212970,282008,323475
2024-06-30,92341,175504,205539,289811,336924
2024-06-30,92352,226456,300730,411611,547496
2024-06-30,92373,231187,391858,487872,608693
2024-06-30,92374,282139,309424,391035,458139
2024-06-30,92386,164214,201289,261651,301633
2024-06-30,92391,193089,226050,284781,330954
2024-06-30,92399,285384,312665,387135,482074
2024-06-30,92407,161286,261653,347598,406642
2024-06-30,92503,407250,411230,473714,533709
2024-06-30,92504,399631,417480,459247,528553
2024-06-30,92592,375131,420114,503196,584893
2024-06-30,92596,326566,305144,448252,487797
2024-06-30,92603,507500,740822,1076914,1626028
2024-06-30,92604,578323,633755,823950,998461
2024-06-30,92606,479506,634727,833079,1000959
2024-06-30,92610,373129,480665,765013,865770
2024-06-30,92612,448317,691996,882943,1045677
2024-06-30,92614,448837,589908,822667,1085134
2024-06-30,92618,435952,622736,874766,1225032
2024-06-30,92620,391762,654718,896257,1167820
2024-06-30,92626,496327,535645,816047,909192
2024-06-30,92627,868794,706793,892322,1149729
2024-06-30,92646,416651,568817,853676,1035942
2024-06-30,92648,564852,857399,1134148,1539493
2024-06-30,92651,1578522,1800302,2509437,3435550
2024-06-30,92655,744335,635344,723676,781806
2024-06-30,92672,659473,841646,1119561,1365403
2024-06-30,92677,392616,562640,843088,1126343
2024-06-30,92683,645738,546995,725157,810759
2024-06-30,92688,320371,466837,689754,827866
2024-06-30,92692,398301,575729,747306,885342
2024-06-30,92805,410868,526047,592175,653350
2024-06-30,92806,571020,415589,659567,707566
2024-06-30,92808,406959,500649,746974,882486
2024-06-30,92833,359495,528241,625140,829072
2024-06-30,92841,458174,580303,672026,704789
2024-06-30,92843,331074,469165,648821,690975
2024-06-30,92867,632867,627793,716854,831346
2024-06-30,92870,370195,449618,691028,780705
2024-06-30,92886,282940,482851,748829,918318
2024-06-30,93001,513866,576976,721241,1095775
2024-06-30,93003,414658,456340,643659,736051
2024-06-30,93010,355604,452557,622930,727313
2024-06-30,93012,375556,465228,590121,813321
2024-06-30,93021,425788,445716,588415,774291
2024-06-30,93022,480498,486942,595798,722479
2024-06-30,93023,480886,535941,705869,969870
2024-06-30,93035,481576,637256,673744,667214
2024-06-30,93036,377744,489333,596960,672654
2024-06-30,93063,393638,423125,569624,674189
2024-06-30,93065,399607,526306,627217,729010
2024-06-30,93101,1021605,1091915,1254794,1553618
2024-06-30,93105,1003084,1318040,1615554,1858762
2024-06-30,93110,703523,898664,1306188,1713207
2024-06-30,93111,784592,877677,1179754,1305184
2024-06-30,93117,608706,802642,1055064,1146758
2024-06-30,93222,196398,241357,294793,351549
2024-06-30,93277,193519,220477,284469,354418
2024-06-30,93291,193279,204978,295261,395739
2024-06-30,93292,185121,211857,286647,351075
2024-06-30,93309,154094,200201,257129,316989
2024-06-30,93402,521952,565938,657378,875884
2024-06-30,93405,547960,625460,785521,916785
2024-06-30,93420,476827,523142,736292,938078
2024-06-30,93422,391202,426602,570650,711611
2024-06-30,93433,413341,451295,594928,700692
2024-06-30,93442,563731,629809,762428,991522
2024-06-30,93446,454128,394143,521280,648569
2024-06-30,93449,697345,745282,977105,1172271
2024-06-30,93454,371632,443185,529643,573269
2024-06-30,93463,610852,661910,923354,1069760
2024-06-30,93536,258752,257554,355252,409892
2024-06-30,93551,297814,301908,381960,433673
2024-06-30,93561,232311,268112,329703,409360
2024-06-30,93612,190584,210022,283177,348078
2024-06-30,93618,162885,177599,243249,284975
2024-06-30,93704,173274,216371,300367,361620
2024-06-30,93923,1421302,1565093,2059223,2603425
2024-06-30,93940,632023,877478,1018134,1317633
2024-06-30,93950,768027,872699,1014094,1276597
2024-06-30,94005,859982,1009124,1221797,1735613
2024-06-30,94010,989890,1706825,2452590,3541212
2024-06-30,94014,812082,1021536,1129247,1322537
2024-06-30,94019,987279,1034041,1332208,1571116
2024-06-30,94022,1261841,2269835,3400702,4001862
2024-06-30,94024,3117750,2801176,2960983,3285363
2024-06-30,94025,1278418,1921317,2510569,3854315
2024-06-30,94037,994435,1054110,1257839,1438568
2024-06-30,94038,1077341,1135335,1342922,1493631
2024-06-30,94040,764957,1186764,2268623,2760678
2024-06-30,94041,1610064,1860244,2046125,2582395
2024-06-30,94043,770234,1235691,1651333,1902900
2024-06-30,94044,927002,959506,1167481,1360036
2024-06-30,94061,1170872,1477517,1836851,2277856
2024-06-30,94062,1471220,1591908,2032144,2791774
2024-06-30,94063,1059956,1250000,1393870,1592625
2024-06-30,94065,906515,1303276,1725530,2217284
2024-06-30,94066,651864,998874,1327212,1501694
2024-06-30,94070,980054,1584084,2031779,2493933
2024-06-30,94080,718882,971494,1169228,1337413
2024-06-30,94085,809592,1118839,1377243,1559644
2024-06-30,94086,725793,1216310,1619828,1902474
2024-06-30,94107,1009661,1421784,1798322,2673628
2024-06-30,94109,1064574,1621667,2287017,4421428
2024-06-30,94110,1147158,1522761,1837794,2209149
2024-06-30,94112,1034827,1125940,1252612,1338687
2024-06-30,94114,1218826,1805544,2504559,3553707
2024-06-30,94115,1156612,1589110,2219731,4365005
2024-06-30,94116,1388920,1478321,1603120,1903022
2024-06-30,94117,1001738,1561210,1989562,3218607
2024-06-30,94118,1223845,1671297,2430825,3214746
2024-06-30,94121,1081173,1539565,1806788,2279037
2024-06-30,94122,1261934,1443909,1562490,1759911
2024-06-30,94123,1424523,2098442,3452412,5318263
2024-06-30,94124,715103,996134,1094785,1252415
2024-06-30,94127,1573284,1588822,1877376,2435956
2024-06-30,94131,810992,1617202,1969879,2512845
2024-06-30,94132,832312,1259467,1556854,1865114
2024-06-30,94133,1060453,1560554,2742067,4656905
2024-06-30,94134,811314,999091,1141557,1288440
2024-06-30,94301,2213770,2827163,3686440,4790762
2024-06-30,94306,1347986,2192349,2731667,3166249
2024-06-30,94401,801107,1203500,1354969,1604444
2024-06-30,94402,975085,1557487,2126422,2459984
2024-06-30,94403,908862,1491560,1793493,2104985
2024-06-30,94404,943856,1313418,1686157,2098646
2024-06-30,94501,566644,942075,1221167,1373423
2024-06-30,94515,991150,812524,972381,1793361
2024-06-30,94536,523509,711300,1082120,1289729
2024-06-30,94541,517470,624021,715866,846717
2024-06-30,94546,505698,677056,873664,995165
2024-06-30,94552,757343,752975,985845,1142864
2024-06-30,94558,582915,660956,767613,897354
2024-06-30,94559,782337,794614,826550,1035339
2024-06-30,94577,472096,661407,745552,876349
2024-06-30,94578,418010,636627,719523,824058
2024-06-30,94579,687970,641599,739615,851246
2024-06-30,94580,586090,628973,713250,772506
2024-06-30,94586,802286,872345,1323272,1706416
2024-06-30,94602,711746,899183,1189872,1385181
2024-06-30,94608,587097,869431,956886,1079797
2024-06-30,94609,723714,1146836,1321171,1442338
2024-06-30,94610,653783,985236,1680356,2045601
2024-06-30,94611,593009,1100665,1371389,1756647
2024-06-30,94612,642615,894195,898448,896356
2024-06-30,94702,890921,1048753,1178109,1383295
2024-06-30,94703,779860,1102770,1364358,1521927
2024-06-30,94705,882720,1339912,1795905,2148769
2024-06-30,94707,1015418,1374653,1639238,1958226
2024-06-30,94708,1007354,1289437,1538543,1811854
2024-06-30,94710,908628,991341,1160501,1288328
2024-06-30,94901,792788,915886,1196774,1564617
2024-06-30,94903,465581,669334,1061212,1267346
2024-06-30,94904,945559,1158514,2013587,2590923
2024-06-30,94925,1089982,1111146,1430496,1742027
2024-06-30,94930,856629,906711,1079680,1260844
2024-06-30,94931,363313,428411,629970,703881
2024-06-30,94941,840080,1299724,1615517,2134154
2024-06-30,94945,400156,667735,822715,998971
2024-06-30,94947,524722,531131,789685,1005771
2024-06-30,94951,1039940,1008989,1127826,1344555
2024-06-30,94952,693265,782075,905636,1109235
2024-06-30,94960,1080998,1149495,1449424,1796208
2024-06-30,94965,780656,1259014,1744305,2493740
2024-06-30,95003,608826,782829,999893,1274093
2024-06-30,95005,568472,698871,816716,937710
2024-06-30,95008,683366,1000363,1421738,1608708
2024-06-30,95010,660244,718547,1038557,1216114
2024-06-30,95014,1006621,1361745,2064555,2565461
2024-06-30,95018,607147,737476,882930,1005893
2024-06-30,95020,518091,649499,766249,877906
2024-06-30,95032,985583,1409156,1827500,2388053
2024-06-30,95037,483417,667222,830883,1056919
2024-06-30,95051,569371,839644,1429070,1654810
2024-06-30,95054,799675,953623,1289410,1384260
2024-06-30,95060,675128,849068,1092331,1395234
2024-06-30,95062,805918,863585,984546,1191033
2024-06-30,95065,803870,821810,936752,1163717
2024-06-30,95066,546491,665936,952690,1235151
2024-06-30,95070,970637,1412000,2228239,2792684
2024-06-30,95073,800959,846206,952846,1235871
2024-06-30,95076,542165,535971,654307,722901
2024-06-30,95110,650755,839267,937866,989242
2024-06-30,95112,694953,807728,916343,1058800
2024-06-30,95117,686679,896420,1328620,1525682
2024-06-30,95118,551130,645577,1133695,1255123
2024-06-30,95123,535881,595330,990018,1036897
2024-06-30,95124,605008,839406,1256379,1407987
2024-06-30,95125,873390,1155792,1451510,1679109
2024-06-30,95126,802607,984771,1231147,1600582
2024-06-30,95127,429577,697409,794091,972887
2024-06-30,95128,746213,982791,1241759,1445462
2024-06-30,95131,536881,810303,1090550,1207521
2024-06-30,95136,622059,731985,949461,1076666
2024-06-30,95148,757545,786484,1000097,1185868
2024-06-30,95401,292934,476437,554254,598037
2024-06-30,95404,529040,576659,708928,914442
2024-06-30,95405,362506,522678,647515,789957
2024-06-30,95407,546945,484319,557182,616946
2024-06-30,95409,407671,612464,738008,875178
2024-06-30,95421,483121,526865,635070,808160
2024-06-30,95425,493887,543304,565113,668616
2024-06-30,95436,438785,539833,737614,943891
2024-06-30,95439,703130,785295,908622,1095769
2024-06-30,95442,1016963,881844,1196113,1765646
2024-06-30,95446,397377,444326,543348,633575
2024-06-30,95448,712436,725384,925811,1258108
2024-06-30,95452,740690,803740,1170631,1864384
2024-06-30,95472,790956,813294,929062,1113253
2024-06-30,95476,686577,736607,985316,1499485
2024-06-30,95497,611851,831102,1087145,1319425
2024-06-30,95603,335998,396528,500426,639419
2024-06-30,95610,347458,332663,403612,444795
2024-06-30,95616,460515,528381,684791,856718
2024-06-30,95618,459572,440443,627799,863678
2024-06-30,95619,289309,298672,354165,429302
2024-06-30,95628,196715,331584,441622,592247
2024-06-30,95630,254650,415620,535992,656417
2024-06-30,95648,389477,540173,455805,517283
2024-06-30,95650,537334,471601,621202,882925
2024-06-30,95658,467771,569627,715078,882703
2024-06-30,95663,511886,556635,710965,853305
2024-06-30,95664,424606,450228,554078,751720
2024-06-30,95672,469308,451691,519249,703795
2024-06-30,95678,269856,328787,411107,513597
2024-06-30,95682,334630,340874,492936,608081
2024-06-30,95695,323622,343884,395836,474990
2024-06-30,95703,361062,404552,498475,612685
2024-06-30,95709,268634,306679,410777,542535
2024-06-30,95722,350798,427084,536557,693863
2024-06-30,95726,219568,279656,339558,414803
2024-06-30,95818,524244,584145,762687,959310
2024-06-30,95819,544624,588347,666162,913449
2024-06-30,95821,171346,323555,403304,466471
2024-06-30,95822,314275,337520,339887,401893
2024-06-30,95825,175501,302166,387268,426055
2024-06-30,96150,336891,364374,474544,663278
2024-06-30,96161,415841,521418,698270,1088957
2024-07-31,90004,753889,1052455,1427268,2285717
2024-07-31,90007,645194,748560,848556,965227
2024-07-31,90012,525131,670361,775430,860281
2024-07-31,90016,550078,776444,930440,997661
2024-07-31,90018,616035,779577,835691,909716
2024-07-31,90019,968015,1139322,1322951,1468525
2024-07-31,90020,449566,669432,908139,3130840
2024-07-31,90022,481002,513846,569013,612523
2024-07-31,90023,465483,488370,537127,578482
2024-07-31,90024,719923,1068761,2503070,3441447
2024-07-31,90025,672144,980978,1333418,2243995
2024-07-31,90026,933102,1067961,1247225,1431186
2024-07-31,90027,1448862,1877289,2406345,3286458
2024-07-31,90028,817218,911170,1345589,1588763
2024-07-31,90029,876689,1025898,1131526,1285317
2024-07-31,90031,622743,689156,778799,806435
2024-07-31,90032,579114,644039,718621,782871
2024-07-31,90033,516864,530291,571738,621916
2024-07-31,90034,736944,1284736,1619003,2148242
2024-07-31,90038,902800,963273,1333153,1714717
2024-07-31,90039,816731,1007501,1188516,1329814
2024-07-31,90040,436971,480809,534324,598311
2024-07-31,90041,735619,837526,975384,1151137
2024-07-31,90042,663382,777496,903568,1035175
2024-07-31,90043,548412,705047,823538,967035
2024-07-31,90044,551663,563055,606220,641140
2024-07-31,90045,467256,1011099,1286372,1470972
2024-07-31,90046,759211,1228249,2000302,2862130
2024-07-31,90048,719640,1417151,2180928,2585562
2024-07-31,90049,819029,1276301,2774256,3540695
2024-07-31,90056,821579,918189,1381971,1618364
2024-07-31,90057,459242,686234,975268,1072962
2024-07-31,90061,414832,437485,486466,524026
2024-07-31,90062,556063,590551,645087,674241
2024-07-31,90063,480257,512581,577838,609932
2024-07-31,90064,998706,1486545,1947480,2565176
2024-07-31,90065,726071,778846,919624,1033965
2024-07-31,90066,641548,1408581,1628349,1939746
2024-07-31,90068,950353,1306220,1868747,2538893
2024-07-31,90069,1127314,1467958,3146138,4649300
2024-07-31,90077,1118447,1362361,2045825,2819958
2024-07-31,90201,455975,474794,527214,574682
2024-07-31,90211,1506937,1759291,3099295,3323854
2024-07-31,90212,1045321,1564747,2948021,3671881
2024-07-31,90230,510057,733032,1292511,1544917
2024-07-31,90232,1252314,1492829,1651753,1803192
2024-07-31,90240,526623,538790,661742,770042
2024-07-31,90242,417027,523486,603353,667152
2024-07-31,90245,1121137,1199744,1566158,1861880
2024-07-31,90247,398413,506869,595319,652824
2024-07-31,90250,568937,642660,693423,776558
2024-07-31,90254,1259799,1509622,1879030,2663427
2024-07-31,90255,410070,454819,512192,536769
2024-07-31,90260,400389,578182,701657,731770
2024-07-31,90265,1305530,1609783,3061829,3886574
2024-07-31,90266,2303631,2233462,2416736,2831920
2024-07-31,90270,424349,448656,505340,570618
2024-07-31,90272,876034,1948823,2970416,3673422
2024-07-31,90275,502986,840786,1267151,1476107
2024-07-31,90277,751047,1007810,1374802,1687820
2024-07-31,90278,490434,835548,1042966,1263384
2024-07-31,90291,1884134,2030913,2320085,2894430
2024-07-31,90292,984404,1222449,1775557,3175530
2024-07-31,90304,555334,597673,655300,706249
2024-07-31,90305,595185,634406,694811,789493
2024-07-31,90401,1222560,1662236,2583474,3398975
2024-07-31,90402,1045679,2627082,3841588,4606162
2024-07-31,90403,740019,1353842,2021789,3204772
2024-07-31,90404,671331,1127357,1348276,1733533
2024-07-31,90405,782134,1609610,2230968,2589057
2024-07-31,90501,426106,639589,748492,882824
2024-07-31,90502,315853,408166,594689,668911
2024-07-31,90503,478046,657424,910957,1086297
2024-07-31,90505,491009,607916,961647,1161739
2024-07-31,90601,351902,491156,614865,719162
2024-07-31,90605,497566,511291,556578,625732
2024-07-31,90606,489677,493995,541484,579757
2024-07-31,90620,590535,561360,627634,659668
2024-07-31,90621,508956,530634,612901,758683
2024-07-31,90630,418524,507479,685100,803645
2024-07-31,90638,340521,446140,610374,651878
2024-07-31,90660,443498,478754,530476,580667
2024-07-31,90701,436418,497944,664313,766419
