model,MSE,MAE,AIC,pred
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-48.61552520443814
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-48.41427031118752
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-47.83255118384483
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-47.406741713103315
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-46.640833634173646
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-46.090046337812055
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-45.25036417803483
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-44.68534366527382
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.884003628050436
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.41353085821743
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.74909174298995
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,14.644598338908338
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,45.27479326562056
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,61.62171533203656
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,77.86987677720873
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,95.10986807220075
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,95.0428979088141
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,65.0451303294424
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,52.424469719249515
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,44.83715292915272
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,49.744263084222894
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,53.50363414881926
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,26.47497323799047
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-30.324770149953338
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.64183155954498
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.78156019557355
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.55971296712352
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.49365938329328
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-43.070549726837555
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.83183580206327
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-42.263546757046925
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-41.92362118614551
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-41.3000783106819
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-40.96374308911396
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-40.397811804251376
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,16.921079956486466
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,47.48510844515931
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,63.7571887052205
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,79.90337124400261
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,96.99579663892652
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,96.7184310034996
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,66.43256304664223
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,53.43464937351044
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,45.373807198804656
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,49.709016092480454
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,52.80145492546751
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,25.019770531244234
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-32.60470898358244
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-46.79886076384912
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-47.84444332112133
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-48.530396461796585
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-49.345266426324315
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-49.74675257454567
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-50.24769934529627
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-50.307864050474905
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-50.46268687291166
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-50.18277180900091
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-50.02772382830523
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-49.4765672330648
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,7.990643218339358
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,38.85487638304977
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,55.56022115775855
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,72.24682236498066
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,89.95472974909487
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,90.33085105001487
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,60.6959417560976
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,48.304155896996065
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,40.762383333276944
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,45.48935333714644
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,48.80984444292483
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,21.0617105354346
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-36.74734672559447
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-51.35937880830582
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-53.06191819194359
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-54.639716937686416
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-56.56702993406415
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-58.27745313147446
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-60.25063500959416
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-61.90516693963221
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-63.72883545666684
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-65.13988519942873
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-66.64286378965562
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-67.66118889777951
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-11.620957382859615
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,18.008955933165055
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,33.7169800185479
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,49.67999432357939
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,66.9656916840955
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,67.23841282006711
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,37.82543330861901
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,25.976257347033
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,19.28215405439741
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,25.135906301930362
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,29.827082642881663
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,3.650494692752119
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-52.4352935420159
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-65.22560067876347
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-65.06324708796853
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-64.78813349461137
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-64.92740603382171
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-64.96330819562738
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-65.41812109296367
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-65.74557027453449
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-66.45994085119568
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-66.99659213532465
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-67.86746747353627
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-68.4937450280787
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-12.290136027385273
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,17.294153294423666
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,32.77431381310973
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,48.35962545357134
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,65.15417227924694
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,64.86091532921198
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,34.84618663769204
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,22.397240731335472
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,15.14017693130478
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,20.498272074660917
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,24.786092783912608
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-1.6829054018534464
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-57.93839600030182
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.77099990266913
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.52574747649535
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.05117963392203
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-69.88874947478396
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-69.53967232938854
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-69.54868316289546
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-69.39414415778049
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-69.61581254824043
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-69.67402844933164
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.10398372954901
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-70.34727669056923
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-13.835308921660243
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,15.970421049478034
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,31.577619756152046
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,47.193030980326725
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,63.92302451782355
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,63.47729296718009
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,33.23274940602391
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,20.490302430024983
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,12.891870460359286
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,17.877729168002148
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,21.77961804285829
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-5.07263009148879
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-61.69398751151272
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.86279433356746
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.9147907160783
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.69258592634867
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.735209940273
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.5448919744227
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.67053400414167
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.59734302417452
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.87396361653528
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-74.97091075829458
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-75.43401050368239
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-75.71510365683473
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-19.25462010969804
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,10.478872116991113
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,25.98859077738811
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,41.47983306767309
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,58.06083687548976
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,57.44654320216971
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,27.022346462331
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,14.100515019074422
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,6.3366614796602505
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,11.186385012773044
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,14.997549395534193
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-11.883994490719274
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-68.45824287763375
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-81.4905145407565
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-81.30632143135867
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-80.74155421537147
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-80.33258677471804
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-79.58341083589757
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-79.0492457810103
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-78.22607595547494
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-77.67745786118097
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-76.89241031816508
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-76.43812010985174
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-75.78975361508573
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,-18.4120262042763
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,12.202316008977782
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,28.533495327765877
TBATS-hourly,47523.05137685061,168.8850729509333,234122.96990369717,44.76602399928444
