model,p,d,q,P,D,Q,MSE,MAE,AIC,ForeMSE,ForeMAE
SARIMA,5,1,3,2,1,2,121991.12,291.5823092,8023.303576,261847.6179,473.7905607
SARIMA,5,1,4,0,0,0,93689.67081,253.0911682,8023.303576,67794.26889,220.7081315
SARIMA,5,1,4,0,0,1,78584.03329,223.7071099,8023.303576,38997.64237,158.736631
SARIMA,5,1,4,0,0,2,77335.66767,222.6705932,8023.303576,39491.89872,160.4738105
SARIMA,5,1,4,0,1,0,117877.0427,284.2579594,8023.303576,140106.1577,314.4009119
SARIMA,5,1,4,0,1,1,99760.91573,260.4230671,8023.303576,145328.7793,339.4830195
SARIMA,5,1,4,0,1,2,95477.48647,254.0313971,8023.303576,116447.1233,299.1013105
SARIMA,5,1,4,1,0,0,77479.01121,216.9118957,8023.303576,42349.51169,161.7757044
SARIMA,5,1,4,1,0,1,88365.16233,242.9451742,8023.303576,84370.37035,247.3779497
SARIMA,5,1,4,1,0,2,83987.9475,235.3971429,8023.303576,60184.93352,202.4976925
SARIMA,5,1,4,1,1,0,85501.16576,238.7626605,8023.303576,52576.96166,182.1557454
SARIMA,5,1,4,1,1,1,86341.83243,239.0121258,8023.303576,74778.54405,230.0658632
SARIMA,5,1,4,1,1,2,84787.98933,235.6844385,8023.303576,67966.51536,217.1781201
SARIMA,5,1,4,2,0,0,74968.89647,210.9901777,8023.303576,42161.73072,161.4531592
SARIMA,5,1,4,2,0,1,85779.93851,238.1938291,8023.303576,68783.63492,219.140651
SARIMA,5,1,4,2,0,2,83372.88797,234.3687376,8023.303576,58717.97522,199.4833494
SARIMA,5,1,4,2,1,0,91401.41071,249.2055056,8023.303576,81701.04036,238.077554
SARIMA,5,1,4,2,1,1,89128.60178,243.56222,8023.303576,90402.0122,257.2064108
SARIMA,5,1,4,2,1,2,88526.52968,242.790439,8023.303576,74923.55557,230.4134926
SARIMA,5,1,5,0,0,0,86454.23326,240.0798659,8023.303576,56464.80308,198.6812201
SARIMA,5,1,5,0,0,1,78729.48249,226.3025481,8023.303576,42442.87452,167.9073882
SARIMA,5,1,5,0,0,2,77110.16032,222.8984064,8023.303576,39942.37114,161.8274159
SARIMA,5,1,5,0,1,0,160861.2925,337.0067447,8023.303576,315453.1917,517.507713
SARIMA,5,1,5,0,1,1,99753.78167,260.3801037,8023.303576,145781.7891,340.3076423
SARIMA,5,1,5,0,1,2,83343.38151,232.7529355,8023.303576,61107.97951,203.8601672
SARIMA,5,1,5,1,0,0,77996.80279,224.9972765,8023.303576,41376.74135,165.3684865
SARIMA,5,1,5,1,0,1,88537.29645,243.592361,8023.303576,86472.53119,251.4110866
SARIMA,5,1,5,1,0,2,87144.47161,241.2211136,8023.303576,79251.39001,239.0093116
SARIMA,5,1,5,1,1,0,159260.7693,335.5913024,8023.303576,361597.652,562.374499
SARIMA,5,1,5,1,1,1,83774.45548,234.197463,8023.303576,61689.59458,205.0490485
SARIMA,5,1,5,1,1,2,84450.81392,235.269432,8023.303576,64475.75218,210.4912182
SARIMA,5,1,5,2,0,0,76077.90477,220.5374526,8023.303576,38486.50967,158.1544196
SARIMA,5,1,5,2,0,1,86277.31254,239.6685664,8023.303576,74730.69309,230.9401045
SARIMA,5,1,5,2,0,2,90341.4425,247.0859475,8023.303576,97769.50291,270.2719011
SARIMA,5,1,5,2,1,0,134913.9445,309.4173262,8023.303576,289632.2839,499.058025
SARIMA,5,1,5,2,1,1,84933.29856,235.8938094,8023.303576,73524.64485,227.8014097
SARIMA,5,1,5,2,1,2,83708.67758,233.6632982,8023.303576,65178.84894,211.9951727
SARIMA,5,1,6,0,0,0,99019.3835,261.8554126,8023.303576,75332.72914,234.3269378
SARIMA,5,1,6,0,0,1,98134.84696,261.111503,8023.303576,74785.21462,232.9795826
SARIMA,5,1,6,0,0,2,99391.69222,263.865347,8023.303576,77600.40219,238.0008503
SARIMA,5,1,6,0,1,0,162688.2276,338.6583525,8023.303576,325510.4486,526.4559402
SARIMA,5,1,6,0,1,1,104871.5317,267.7035225,8023.303576,177049.8882,380.1422712
SARIMA,5,1,6,0,1,2,91864.40062,247.9094414,8023.303576,107492.0105,284.488757
SARIMA,5,1,6,1,0,0,98382.37783,261.405664,8023.303576,75060.88909,233.4633812
SARIMA,5,1,6,1,0,1,96772.20414,259.5223476,8023.303576,73324.85012,230.3477874
SARIMA,5,1,6,1,0,2,101149.9478,266.6128665,8023.303576,80160.32146,242.6612217
SARIMA,5,1,6,1,1,0,159483.2556,335.4479756,8023.303576,350398.6854,553.7981841
SARIMA,5,1,6,1,1,1,133406.877,307.4091328,8023.303576,307235.4887,517.4117232
SARIMA,5,1,6,1,1,2,90341.02703,244.7072934,8023.303576,88098.01007,253.194456
SARIMA,5,1,6,2,0,0,102283.9078,267.5758836,8023.303576,80986.21196,243.9221839
SARIMA,5,1,6,2,0,1,103501.8569,269.5115211,8023.303576,82746.06727,247.1100896
SARIMA,5,1,6,2,0,2,107717.0318,276.4308612,8023.303576,90316.10956,259.9830689
SARIMA,5,1,6,2,1,0,131131.1611,305.0130293,8023.303576,260453.7862,471.6967326
SARIMA,5,1,6,2,1,1,91819.77535,248.0325723,8023.303576,106154.5156,282.5185113
SARIMA,5,1,6,2,1,2,91201.00979,246.7168711,8023.303576,98519.22961,270.7095362
SARIMA,6,0,0,0,0,0,62646.29952,195.1022665,8023.303576,174484.9471,357.2158932
SARIMA,6,0,0,0,0,1,65441.20015,185.4414796,8023.303576,318961.5784,505.4512561
SARIMA,6,0,0,0,0,2,64593.05073,182.8235348,8023.303576,445342.4416,609.0816667
SARIMA,6,0,0,0,1,0,142273.7182,310.3877781,8023.303576,109658.9985,270.8557837
SARIMA,6,0,0,0,1,1,82015.86867,222.5279888,8023.303576,30858.32762,138.022317
SARIMA,6,0,0,0,1,2,82305.95882,222.9412009,8023.303576,30856.41609,137.986548
SARIMA,6,0,0,1,0,0,70599.11258,192.0188343,8023.303576,425885.7588,595.3143526
SARIMA,6,0,0,1,0,1,80846.97354,224.1075516,8023.303576,32307.53665,141.1896282
SARIMA,6,0,0,1,0,2,81061.2703,224.4610933,8023.303576,32298.53777,141.1498961
SARIMA,6,0,0,1,1,0,115932.4906,284.3374511,8023.303576,91550.44802,253.0114487
SARIMA,6,0,0,1,1,1,82349.47439,222.8552137,8023.303576,30874.78448,138.0592977
SARIMA,6,0,0,1,1,2,81817.35907,222.1554717,8023.303576,30858.67994,138.0290045
SARIMA,6,0,0,2,0,0,86297.22157,226.5308713,8023.303576,802542.6717,846.0932046
SARIMA,6,0,0,2,0,1,81062.66151,223.7009676,8023.303576,31550.15704,139.0608285
SARIMA,6,0,0,2,0,2,80975.87691,224.1332515,8023.303576,32056.72085,140.4736917
SARIMA,6,0,0,2,1,0,97976.7012,260.7833967,8023.303576,67360.54933,213.2903031
SARIMA,6,0,0,2,1,1,81884.12792,222.5253464,8023.303576,30827.01187,137.803374
SARIMA,6,0,0,2,1,2,82025.40355,222.2528012,8023.303576,30858.28336,137.9740796
SARIMA,6,0,1,0,0,0,84765.95627,245.3680177,8023.303576,49161.26512,173.5372199
SARIMA,6,0,1,0,0,1,78975.97106,222.9666969,8023.303576,45790.39446,171.8164395
SARIMA,6,0,1,0,0,2,78230.3661,216.37251,8023.303576,42551.43845,163.5978241
SARIMA,6,0,1,0,1,0,121989.6514,289.1171331,8023.303576,91173.94631,247.1536878
SARIMA,6,0,1,0,1,1,81620.50613,222.7211244,8023.303576,30884.27842,137.6425783
SARIMA,6,0,1,0,1,2,83357.26794,224.0422511,8023.303576,30866.10062,138.0591211
SARIMA,6,0,1,1,0,0,80000.36406,219.4071173,8023.303576,42358.26972,162.8891111
SARIMA,6,0,1,1,0,1,80836.67677,224.3619656,8023.303576,32623.15747,142.0571011
SARIMA,6,0,1,1,0,2,81089.8873,224.2345787,8023.303576,31982.78188,140.2575012
SARIMA,6,0,1,1,1,0,83745.35076,226.8131362,8023.303576,36658.51394,152.918985
SARIMA,6,0,1,1,1,1,78947.24133,219.3306182,8023.303576,31093.59821,137.8050061
SARIMA,6,0,1,1,1,2,80427.56091,221.5359516,8023.303576,30942.29636,137.6372338
SARIMA,6,0,1,2,0,0,74679.49075,211.3938771,8023.303576,42323.23051,162.6294142
SARIMA,6,0,1,2,0,1,81068.71176,223.8350283,8023.303576,31648.36694,139.3126125
SARIMA,6,0,1,2,0,2,80956.59966,224.3880421,8023.303576,32371.8784,141.3716416
SARIMA,6,0,1,2,1,0,80538.48507,221.8902642,8023.303576,33622.58939,146.1136481
SARIMA,6,0,1,2,1,1,80679.78477,220.9792498,8023.303576,30815.61489,137.7435514
SARIMA,6,0,1,2,1,2,79426.36697,220.7714172,8023.303576,31380.86825,138.491125
SARIMA,6,0,2,0,0,0,67264.43257,188.4386833,8023.303576,488334.9617,641.6543296
SARIMA,6,0,2,0,0,1,80071.06011,227.9552493,8023.303576,54803.67891,190.4669118
SARIMA,6,0,2,0,0,2,78302.76834,217.6555252,8023.303576,42882.27292,164.6091848
SARIMA,6,0,2,0,1,0,109828.727,259.4076843,8023.303576,51412.96443,180.8916271
SARIMA,6,0,2,0,1,1,79562.60852,219.2823254,8023.303576,30812.14364,137.7930561
SARIMA,6,0,2,0,1,2,78273.15236,218.7776011,8023.303576,31165.06456,137.9519354
SARIMA,6,0,2,1,0,0,79291.05277,219.2379272,8023.303576,42431.28182,163.177355
SARIMA,6,0,2,1,0,1,78992.69179,221.3830302,8023.303576,32548.25384,141.8350345
SARIMA,6,0,2,1,0,2,81243.95197,223.9611818,8023.303576,31507.20604,138.9734329
SARIMA,6,0,2,1,1,0,83664.56695,226.6484792,8023.303576,36713.76798,153.1254246
SARIMA,6,0,2,1,1,1,80508.85048,221.1811545,8023.303576,31087.25178,137.8418962
SARIMA,6,0,2,1,1,2,81262.12291,222.7181088,8023.303576,31010.55136,137.658492
SARIMA,6,0,2,2,0,0,73604.39123,210.1803202,8023.303576,42468.05655,163.2169306
SARIMA,6,0,2,2,0,1,81081.56932,223.7997654,8023.303576,31602.95917,139.197341
SARIMA,6,0,2,2,0,2,80714.53609,224.2540439,8023.303576,32629.52519,142.071081
SARIMA,6,0,2,2,1,0,81185.31119,222.3636733,8023.303576,33777.55848,146.4470763
SARIMA,6,0,2,2,1,1,80068.60758,221.1498075,8023.303576,30931.54446,137.3827951
SARIMA,6,0,2,2,1,2,80041.43515,221.0469219,8023.303576,31007.47105,137.6679112
SARIMA,6,0,3,0,0,0,98996.24408,267.1646773,8023.303576,117342.8789,295.1774022
SARIMA,6,0,3,0,0,1,80805.59492,220.7381908,8023.303576,42544.35422,163.6271526
SARIMA,6,0,3,0,0,2,78627.34365,216.5847268,8023.303576,42326.31113,162.7659387
SARIMA,6,0,3,0,1,0,97372.94144,253.2187217,8023.303576,49606.15436,175.0989375
SARIMA,6,0,3,0,1,1,79624.7795,220.1239883,8023.303576,30941.33473,137.665776
SARIMA,6,0,3,0,1,2,80324.19737,220.4658333,8023.303576,30942.4475,137.6550136
SARIMA,6,0,3,1,0,0,68265.75386,206.3983611,8023.303576,262897.4864,455.9586216
SARIMA,6,0,3,1,0,1,79421.82338,221.3869666,8023.303576,31704.373,139.4699348
SARIMA,6,0,3,1,0,2,80598.21453,222.8623369,8023.303576,31344.09159,138.5812953
SARIMA,6,0,3,1,1,0,84515.31306,234.1163154,8023.303576,41565.27474,161.3079546
SARIMA,6,0,3,1,1,1,82178.7569,222.5380915,8023.303576,30871.8279,137.6634548
SARIMA,6,0,3,1,1,2,81034.47882,221.1232281,8023.303576,30902.08644,137.6374183
SARIMA,6,0,3,2,0,0,74731.2412,210.939286,8023.303576,42228.86739,162.1561076
SARIMA,6,0,3,2,0,1,80618.63251,222.7549307,8023.303576,31287.85324,138.4252106
SARIMA,6,0,3,2,0,2,80743.30871,223.3217546,8023.303576,31544.41519,139.0572701
SARIMA,6,0,3,2,1,0,80447.16716,222.1296776,8023.303576,34173.88668,147.0300849
SARIMA,6,0,3,2,1,1,81799.88524,222.213285,8023.303576,30897.19066,137.6396316
SARIMA,6,0,3,2,1,2,83161.93184,224.8186329,8023.303576,30814.93573,137.6924551
SARIMA,6,0,4,0,0,0,69484.04322,209.9893215,8023.303576,69902.32701,210.1879934
SARIMA,6,0,4,0,0,1,81698.25611,233.8164716,8023.303576,65227.21439,210.5216928
SARIMA,6,0,4,0,0,2,78909.41148,217.4879249,8023.303576,42364.66497,162.9307197
SARIMA,6,0,4,0,1,0,124710.5353,294.8284157,8023.303576,95125.91272,254.2512604
SARIMA,6,0,4,0,1,1,81410.28991,223.3097647,8023.303576,31166.16493,137.992077
SARIMA,6,0,4,0,1,2,80624.44187,221.4943583,8023.303576,31059.11034,137.7420966
SARIMA,6,0,4,1,0,0,96866.76353,245.3529853,8023.303576,43406.02521,167.0437616
SARIMA,6,0,4,1,0,1,79278.00916,221.1413064,8023.303576,31802.47042,139.732063
SARIMA,6,0,4,1,0,2,79522.42102,221.0488498,8023.303576,31362.10956,138.6058133
SARIMA,6,0,4,1,1,0,117456.9839,288.1975765,8023.303576,92645.33689,255.4875145
SARIMA,6,0,4,1,1,1,79776.43835,219.874544,8023.303576,31055.63746,137.7897226
SARIMA,6,0,4,1,1,2,78004.12195,218.2553506,8023.303576,31165.77972,138.0127144
SARIMA,6,0,4,2,0,0,73875.8917,210.5377666,8023.303576,42496.26551,163.3150656
SARIMA,6,0,4,2,0,1,80118.44968,221.8276331,8023.303576,31271.12458,138.3854965
SARIMA,6,0,4,2,0,2,79519.78259,221.286219,8023.303576,31548.30417,139.0601614
SARIMA,6,0,4,2,1,0,104238.9188,270.863232,8023.303576,74430.58542,226.102648
SARIMA,6,0,4,2,1,1,80606.73994,221.5167202,8023.303576,30989.8774,137.6508945
SARIMA,6,0,4,2,1,2,79700.06168,220.5368577,8023.303576,31050.77725,137.7622936
SARIMA,6,0,5,0,0,0,83646.00757,240.9724744,8023.303576,48757.45343,180.7621522
SARIMA,6,0,5,0,0,1,78905.48501,226.2720573,8023.303576,42186.14018,166.9738808
SARIMA,6,0,5,0,0,2,78044.21458,218.609061,8023.303576,44010.74951,167.8423873
SARIMA,6,0,5,0,1,0,96755.8486,245.6030063,8023.303576,40567.47208,162.7331714
SARIMA,6,0,5,0,1,1,81199.63034,222.3464235,8023.303576,31060.9376,137.7450219
SARIMA,6,0,5,0,1,2,81201.72062,223.2716088,8023.303576,31105.06547,137.8805176
SARIMA,6,0,5,1,0,0,98727.53985,247.8004075,8023.303576,43804.15995,167.8787112
SARIMA,6,0,5,1,0,1,78739.03522,219.7959278,8023.303576,31407.10379,138.708566
SARIMA,6,0,5,1,0,2,79796.89431,221.1746029,8023.303576,31198.75741,138.2279372
SARIMA,6,0,5,1,1,0,117413.6764,288.1263678,8023.303576,92606.11127,255.4648588
SARIMA,6,0,5,1,1,1,82033.66192,223.9757957,8023.303576,31999.18717,140.348767
SARIMA,6,0,5,1,1,2,79243.96424,219.886821,8023.303576,31061.71714,137.7749905
SARIMA,6,0,5,2,0,0,75481.31782,212.7212207,8023.303576,42413.73271,162.9763097
SARIMA,6,0,5,2,0,1,79582.14925,221.0216339,8023.303576,31309.80194,138.4536262
SARIMA,6,0,5,2,0,2,79263.1767,220.4961287,8023.303576,31282.99002,138.4104688
SARIMA,6,0,5,2,1,0,102314.7761,268.1328481,8023.303576,71981.5539,222.1045935
SARIMA,6,0,5,2,1,1,78942.67549,219.5395418,8023.303576,31058.10317,137.5886522
SARIMA,6,0,5,2,1,2,78511.60794,218.5550738,8023.303576,31056.23779,137.7632074
SARIMA,6,0,6,0,0,0,92293.1748,251.3628582,8023.303576,51619.11563,187.2817155
SARIMA,6,0,6,0,0,1,89750.54707,247.9889214,8023.303576,48215.25712,178.6422675
SARIMA,6,0,6,0,0,2,84157.16894,240.220283,8023.303576,40355.18645,156.3919486
SARIMA,6,0,6,0,1,0,100501.5089,263.7453479,8023.303576,72335.90112,227.9657863
SARIMA,6,0,6,0,1,1,78898.0602,218.9851107,8023.303576,31002.68754,137.6564278
SARIMA,6,0,6,0,1,2,79154.93793,219.51206,8023.303576,31035.43859,137.6863415
SARIMA,6,0,6,1,0,0,93134.78893,253.4895952,8023.303576,56791.59155,198.9015624
SARIMA,6,0,6,1,0,1,80708.8904,224.8575663,8023.303576,33601.06118,144.4833045
SARIMA,6,0,6,1,0,2,80726.42189,222.6425423,8023.303576,31180.20755,138.1326595
SARIMA,6,0,6,1,1,0,109602.3486,277.771841,8023.303576,83121.48299,242.1841679
SARIMA,6,0,6,1,1,1,79660.6247,220.2909102,8023.303576,31020.01691,137.690893
SARIMA,6,0,6,1,1,2,78750.6893,219.0569524,8023.303576,31046.23942,137.7234965
SARIMA,6,0,6,2,0,0,92668.26264,253.7618816,8023.303576,54615.57267,193.8586354
SARIMA,6,0,6,2,0,1,78649.52495,219.7372869,8023.303576,31407.76092,138.7143948
SARIMA,6,0,6,2,0,2,79527.76378,221.1563265,8023.303576,31536.65072,139.0046774
SARIMA,6,0,6,2,1,0,101653.2296,267.1360379,8023.303576,71215.08704,220.6764266
SARIMA,6,0,6,2,1,1,77365.60736,216.8148913,8023.303576,31092.4294,137.8629433
SARIMA,6,0,6,2,1,2,78515.57699,218.6415365,8023.303576,31026.09393,137.7239825
SARIMA,6,1,0,0,0,0,97936.78217,266.4596316,8023.303576,83847.30966,242.6273059
SARIMA,6,1,0,0,0,1,94901.28446,260.7841457,8023.303576,80622.06577,237.2390662
SARIMA,6,1,0,0,0,2,105388.8139,276.1096984,8023.303576,95537.58212,261.8999453
SARIMA,6,1,0,0,1,0,3342181.598,1619.857032,8023.303576,78618581.9,8356.019693
SARIMA,6,1,0,0,1,1,130609.8019,303.7787326,8023.303576,262624.5579,476.4535674
SARIMA,6,1,0,0,1,2,126603.3848,298.8161156,8023.303576,234521.5255,448.1243492
SARIMA,6,1,0,1,0,0,100899.9973,269.7383603,8023.303576,89352.55362,251.8302315
SARIMA,6,1,0,1,0,1,101358.2654,270.3997527,8023.303576,89978.90034,252.8723464
SARIMA,6,1,0,1,0,2,124327.851,295.4797066,8023.303576,230270.8864,442.9793257
SARIMA,6,1,0,1,1,0,1344160.18,991.3434769,8023.303576,17101686.4,3939.604986
SARIMA,6,1,0,1,1,1,136447.6808,311.5781069,8023.303576,276261.0717,490.4536367
SARIMA,6,1,0,1,1,2,128094.8966,300.8200673,8023.303576,241129.4835,455.0702186
SARIMA,6,1,0,2,0,0,101922.7712,271.1832147,8023.303576,90768.70946,254.1816051
SARIMA,6,1,0,2,0,1,139523.3292,315.4651079,8023.303576,298986.6915,511.4932448
SARIMA,6,1,0,2,0,2,141630.2287,317.7402946,8023.303576,298577.4322,511.3179973
SARIMA,6,1,0,2,1,0,2060658.249,1227.55647,8023.303576,29455871.24,5162.281743
SARIMA,6,1,0,2,1,1,129930.0224,303.326393,8023.303576,250249.139,464.474164
SARIMA,6,1,0,2,1,2,139913.8418,315.6784468,8023.303576,300868.6126,513.3353366
SARIMA,6,1,1,0,0,0,97644.11564,265.9699517,8023.303576,83361.80073,241.8150029
SARIMA,6,1,1,0,0,1,83228.17799,222.2551241,8023.303576,32352.64979,139.3539887
SARIMA,6,1,1,0,0,2,82603.39918,221.9899702,8023.303576,32811.08418,140.4002223
SARIMA,6,1,1,0,1,0,3371041.668,1627.804083,8023.303576,78996583.96,8376.94256
SARIMA,6,1,1,0,1,1,83431.3423,235.0407028,8023.303576,57579.60114,197.3016499
SARIMA,6,1,1,0,1,2,82383.22729,232.7490084,8023.303576,50756.32828,183.6649517
SARIMA,6,1,1,1,0,0,100270.2929,268.0006774,8023.303576,88865.46875,251.0193475
SARIMA,6,1,1,1,0,1,87020.56591,240.5224935,8023.303576,78055.17538,236.1818608
SARIMA,6,1,1,1,0,2,124142.3136,295.1924293,8023.303576,246039.6301,458.9126633
SARIMA,6,1,1,1,1,0,152896.504,327.9583984,8023.303576,317342.268,523.9171259
SARIMA,6,1,1,1,1,1,83982.37726,235.9538741,8023.303576,60703.8467,203.3927445
SARIMA,6,1,1,1,1,2,83105.31164,234.4423151,8023.303576,56611.38937,195.3190393
SARIMA,6,1,1,2,0,0,92268.49262,255.5289293,8023.303576,77643.86937,232.1564439
SARIMA,6,1,1,2,0,1,138636.8529,314.3758238,8023.303576,291180.4731,504.330751
SARIMA,6,1,1,2,0,2,84850.06684,236.7760635,8023.303576,66062.39998,213.7683729
SARIMA,6,1,1,2,1,0,119647.0499,290.9647234,8023.303576,192270.9215,397.7756848
SARIMA,6,1,1,2,1,1,125139.5348,296.979788,8023.303576,232007.0736,445.3274164
SARIMA,6,1,1,2,1,2,87550.31896,241.5758458,8023.303576,72325.68066,226.799031
SARIMA,6,1,2,0,0,0,90246.7531,245.9804724,8023.303576,61725.85871,208.9654563
SARIMA,6,1,2,0,0,1,80356.8286,219.1813709,8023.303576,42184.14121,161.1966405
SARIMA,6,1,2,0,0,2,78527.48247,216.108463,8023.303576,42162.25909,161.2822277
SARIMA,6,1,2,0,1,0,192837.2406,363.7629933,8023.303576,361902.9714,547.6489035
SARIMA,6,1,2,0,1,1,79977.7028,223.1719621,8023.303576,32240.81244,141.0303019
SARIMA,6,1,2,0,1,2,83587.37017,233.9659129,8023.303576,57393.6336,196.6248698
SARIMA,6,1,2,1,0,0,80086.47186,219.0392137,8023.303576,42167.07312,161.2546947
SARIMA,6,1,2,1,0,1,86254.58224,239.3834514,8023.303576,74167.79439,229.2966538
SARIMA,6,1,2,1,0,2,83593.16503,234.8986995,8023.303576,58138.65073,198.3678905
SARIMA,6,1,2,1,1,0,154982.8687,330.5186597,8023.303576,323434.0523,529.3979666
SARIMA,6,1,2,1,1,1,81744.01116,227.505418,8023.303576,37802.58385,154.8633009
SARIMA,6,1,2,1,1,2,137549.9759,312.6710189,8023.303576,307663.4873,518.8320708
SARIMA,6,1,2,2,0,0,74864.86976,210.9144522,8023.303576,42159.98579,161.4258714
SARIMA,6,1,2,2,0,1,84557.43999,236.099372,8023.303576,61225.82902,204.4099492
SARIMA,6,1,2,2,0,2,85665.01818,238.0885162,8023.303576,69399.85969,220.0850094
SARIMA,6,1,2,2,1,0,121915.2414,294.464632,8023.303576,208739.9264,416.3092785
SARIMA,6,1,2,2,1,1,205623.2311,383.5324552,8023.303576,1007234.728,957.3253539
SARIMA,6,1,2,2,1,2,94151.28926,251.7455653,8023.303576,117066.2725,298.8642698
SARIMA,6,1,3,0,0,0,90338.25756,245.6882064,8023.303576,61716.86376,208.7404408
SARIMA,6,1,3,0,0,1,84079.16799,224.2175898,8023.303576,33287.57172,141.6488488
SARIMA,6,1,3,0,0,2,83408.30677,223.7109294,8023.303576,33527.15979,142.2827223
SARIMA,6,1,3,0,1,0,775338.1844,775.6803181,8023.303576,20853311.06,4284.478708
SARIMA,6,1,3,0,1,1,120211.7652,289.503713,8023.303576,250795.9622,462.7471552
SARIMA,6,1,3,0,1,2,121406.3588,291.0402637,8023.303576,253931.847,466.0897229
SARIMA,6,1,3,1,0,0,101105.7317,269.8355696,8023.303576,90419.49023,253.6134649
SARIMA,6,1,3,1,0,1,83438.35307,223.49031,8023.303576,33206.98484,141.3584073
SARIMA,6,1,3,1,0,2,82658.04529,222.7988707,8023.303576,33443.72499,142.178811
SARIMA,6,1,3,1,1,0,735555.9602,730.6090239,8023.303576,7832670.258,2671.372127
SARIMA,6,1,3,1,1,1,119096.9737,287.6168603,8023.303576,247869.3841,459.6329132
SARIMA,6,1,3,1,1,2,121870.6144,291.6375156,8023.303576,257336.6896,469.4155323
SARIMA,6,1,3,2,0,0,91993.33661,255.6449701,8023.303576,77519.12192,232.0082604
SARIMA,6,1,3,2,0,1,98012.27106,258.8490778,8023.303576,119904.966,305.2889576
SARIMA,6,1,3,2,0,2,86343.07905,239.2156319,8023.303576,71372.97028,223.776964
SARIMA,6,1,3,2,1,0,860897.4566,786.4062241,8023.303576,10480712.11,3083.961277
SARIMA,6,1,3,2,1,1,109810.78,275.5138235,8023.303576,201202.8674,408.6393278
SARIMA,6,1,3,2,1,2,122839.0486,292.7353912,8023.303576,266425.9957,478.3395337
SARIMA,6,1,4,0,0,0,90788.78827,245.6007128,8023.303576,61958.17288,208.9243277
SARIMA,6,1,4,0,0,1,84024.71943,224.2797037,8023.303576,33788.18113,142.782159
SARIMA,6,1,4,0,0,2,83589.99787,223.9949594,8023.303576,34159.67727,143.8167601
SARIMA,6,1,4,0,1,0,121965.0966,288.899381,8023.303576,217647.5852,426.7453104
SARIMA,6,1,4,0,1,1,92581.22466,248.0143168,8023.303576,115421.8107,295.44531
SARIMA,6,1,4,0,1,2,90972.77544,246.5986834,8023.303576,99432.28273,271.9574389
SARIMA,6,1,4,1,0,0,99600.81559,267.3247302,8023.303576,89233.33657,251.6651612
SARIMA,6,1,4,1,0,1,84194.74495,224.3204662,8023.303576,34368.18503,144.0571448
SARIMA,6,1,4,1,0,2,82474.82743,222.894235,8023.303576,33478.96521,142.3308174
SARIMA,6,1,4,1,1,0,144246.6427,319.4401562,8023.303576,312329.9927,523.361457
SARIMA,6,1,4,1,1,1,82718.79249,231.6421121,8023.303576,46851.44711,175.4487321
SARIMA,6,1,4,1,1,2,82296.73409,230.9920808,8023.303576,55507.85583,192.990026
SARIMA,6,1,4,2,0,0,90832.57184,253.5809805,8023.303576,76873.20209,230.9837836
SARIMA,6,1,4,2,0,1,84445.66622,236.5057955,8023.303576,64027.33925,210.4177844
SARIMA,6,1,4,2,0,2,87894.46561,241.7845891,8023.303576,76800.07703,234.0946358
SARIMA,6,1,4,2,1,0,117591.715,286.3218097,8023.303576,197556.1056,405.1202855
SARIMA,6,1,4,2,1,1,89515.16493,244.1560421,8023.303576,86796.09816,251.3803286
SARIMA,6,1,4,2,1,2,86854.45297,239.603668,8023.303576,78004.1937,235.7401968
SARIMA,6,1,5,0,0,0,96349.09291,259.27002,8023.303576,73345.70254,230.5304145
SARIMA,6,1,5,0,0,1,83901.7521,224.0195178,8023.303576,33673.07423,142.5486914
SARIMA,6,1,5,0,0,2,83417.55372,223.7832805,8023.303576,33922.96163,143.3267511
SARIMA,6,1,5,0,1,0,155629.0576,329.6579352,8023.303576,296273.1952,496.5804737
SARIMA,6,1,5,0,1,1,91620.73164,247.8885453,8023.303576,103922.898,279.0589136
SARIMA,6,1,5,0,1,2,88191.16577,242.1385117,8023.303576,86198.40254,250.0713063
SARIMA,6,1,5,1,0,0,99294.90467,266.7820004,8023.303576,88888.56348,251.0982092
SARIMA,6,1,5,1,0,1,80011.9942,220.5269704,8023.303576,32599.10309,140.9620276
SARIMA,6,1,5,1,0,2,82326.09111,222.7119329,8023.303576,33729.79476,143.100308
SARIMA,6,1,5,1,1,0,159004.2279,334.9922916,8023.303576,350748.3069,553.8116618
SARIMA,6,1,5,1,1,1,130192.9657,302.6882148,8023.303576,300761.5537,511.193916
SARIMA,6,1,5,1,1,2,91500.09003,247.4211769,8023.303576,104413.1802,279.7166126
SARIMA,6,1,5,2,0,0,90377.6498,252.4092356,8023.303576,76374.8856,230.1646245
SARIMA,6,1,5,2,0,1,106956.8478,271.3955303,8023.303576,163072.945,364.5287794
SARIMA,6,1,5,2,0,2,83933.39617,235.113053,8023.303576,59655.28658,201.0414053
SARIMA,6,1,5,2,1,0,125967.717,298.6750507,8023.303576,229572.898,439.8058853
SARIMA,6,1,5,2,1,1,84516.35687,235.7730535,8023.303576,61833.49202,205.3907872
SARIMA,6,1,5,2,1,2,83024.24499,231.919154,8023.303576,60083.36979,201.7101267
SARIMA,6,1,6,0,0,0,89229.18026,244.5136302,8023.303576,60665.93987,206.9812859
SARIMA,6,1,6,0,0,1,90042.9433,248.2109313,8023.303576,63330.11113,211.9070924
SARIMA,6,1,6,0,0,2,77784.48726,224.6320183,8023.303576,42029.9037,166.8513029
